key	text	tooltip
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh_main_sc_vmp_vampire_counts_6FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_vmp_vampire_counts_6FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_vmp_vampire_counts_6SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_vmp_vampire_counts_6THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh_main_sc_vmp_vampire_counts_6FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_dlc09_sc_tmb_tomb_kings_7FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_dlc09_sc_tmb_tomb_kings_7SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_dlc09_sc_tmb_tomb_kings_7THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_dlc09_sc_tmb_tomb_kings_7FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_dlc09_sc_tmb_tomb_kings_7FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_dlc09_sc_tmb_tomb_kings_7SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_dlc09_sc_tmb_tomb_kings_7THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_dlc09_sc_tmb_tomb_kings_7FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_dlc11_sc_cst_vampire_coast_7FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_dlc11_sc_cst_vampire_coast_7SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_dlc11_sc_cst_vampire_coast_7THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_dlc11_sc_cst_vampire_coast_7FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_dlc11_sc_cst_vampire_coast_7FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_dlc11_sc_cst_vampire_coast_7SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_dlc11_sc_cst_vampire_coast_7THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_dlc11_sc_cst_vampire_coast_7FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_rogue_7FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_rogue_7SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_rogue_7THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_rogue_7FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_rogue_7FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_rogue_7SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_rogue_7THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_rogue_7FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_rogue_chaos_7FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_rogue_chaos_7SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_rogue_chaos_7THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_rogue_chaos_7FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_rogue_chaos_7FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_rogue_chaos_7SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_rogue_chaos_7THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_rogue_chaos_7FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_def_dark_elves_7FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_def_dark_elves_7SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_def_dark_elves_7THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_def_dark_elves_7FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_def_dark_elves_7FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_def_dark_elves_7SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_def_dark_elves_7THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_def_dark_elves_7FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_hef_high_elves_7FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_hef_high_elves_7SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_hef_high_elves_7THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_hef_high_elves_7FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_hef_high_elves_7FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_hef_high_elves_7SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_hef_high_elves_7THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_hef_high_elves_7FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_lzd_lizardmen_7FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_lzd_lizardmen_7SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_lzd_lizardmen_7THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_lzd_lizardmen_7FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_lzd_lizardmen_7FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_lzd_lizardmen_7SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_lzd_lizardmen_7THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_lzd_lizardmen_7FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_skv_skaven_7FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_skv_skaven_7SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_skv_skaven_7THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh2_main_sc_skv_skaven_7FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_skv_skaven_7FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_skv_skaven_7SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_skv_skaven_7THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh2_main_sc_skv_skaven_7FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_cth_cathay_7FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_cth_cathay_7SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_cth_cathay_7THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_cth_cathay_7FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_cth_cathay_7FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_cth_cathay_7SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_cth_cathay_7THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_cth_cathay_7FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_dae_daemons_7FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_dae_daemons_7SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_dae_daemons_7THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_dae_daemons_7FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_dae_daemons_7FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_dae_daemons_7SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_dae_daemons_7THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_dae_daemons_7FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_kho_khorne_7FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_kho_khorne_7SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_kho_khorne_7THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_kho_khorne_7FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_kho_khorne_7FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_kho_khorne_7SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_kho_khorne_7THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_kho_khorne_7FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_ksl_kislev_7FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_ksl_kislev_7SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_ksl_kislev_7THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_ksl_kislev_7FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_ksl_kislev_7FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_ksl_kislev_7SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_ksl_kislev_7THIRD	Put them out of their misery!	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_ksl_kislev_7FOURTH	This is not the time. Delay your decision for 25 turns.	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_nur_nurgle_7FIRST	Accept refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_nur_nurgle_7SECOND	Reject refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_nur_nurgle_7THIRD	Kill refugees	true
cdir_events_dilemma_choice_details_localised_choice_label_sm0_rd_wh3_main_sc_nur_nurgle_7FOURTH	Delay your decision	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_nur_nurgle_7FIRST	All immortal lords and heroes will join your cause. But in turn you will discover the very factions that lead to their demise.	true
cdir_events_dilemma_choice_details_localised_choice_title_sm0_rd_wh3_main_sc_nur_nurgle_7SECOND	Chase them away and they will join a rival faction and you might meet again... on the fields of battle.	true
